movie分类,#genre#
非凡新闻,http://ku9.fr.to/smt.php?id=feifannews_twn
TVB娱乐新闻,http://ali.hlspull.yximgs.com/live/6425965d63a08c85ca806bfcc8c75cf4.flv
武乡新闻综合,http://60.220.198.84:81/0.m3u8
长治新闻综合,https://ls.qingting.fm/live/5021874/64k.m3u8
三明新闻综合,http://ls.qingting.fm/live/4885.m3u8
菏泽新闻综合,http://live.hznet.tv:1935/live/live1/500k/tzwj_video.m3u8
兵团八师石河子新闻综合,http://124.88.144.73:1935/live/xwzh/playlist.m3u8?zxinjd
滦平新闻,http://jwplay.hebyun.com.cn/live/LPTV001/1500k/tzwj_video.m3u8
山东新闻,http://live.xmcdn.com/live/1440/64.m3u8
松潘新闻综合,http://live.spccmc.com:90/live/spxwzh.m3u8?%E5%85%B3%E6%B3%A8%E5%BE%AE%E4%BF%A1%E5%85%AC%E4%BC%97%E5%8F%B7[%E6%99%B4%E5%9B%AD]
凉山新闻综合,https://ls.qingting.fm/live/5022143/64k.m3u8
兰溪新闻综合,http://l.cztvcloud.com/channels/lantian/SXlanxi1/720p.m3u8?zzhed
朝阳新闻综合,http://120.76.248.139/live/bfgd/4200000282.m3u8
南宁新闻综合,https://ls.qingting.fm/live/61208.m3u8?aac
苍南新闻,http://l.cztvcloud.com/channels/lantian/SXcangnan1/720p.m3u8
有线新闻,http://61.10.2.140/live_freedirect/freehd209_h.live/playlist.m3u8
北京新闻,https://ls.qingting.fm/live/339/64k.m3u8
灌阳新闻综合,https://ls.qingting.fm/live/5043/64k.m3u8
铜陵新闻综合,https://ls.qingting.fm/live/21303/64k.m3u8
齐齐哈尔新闻综合,http://live.qthnews.org.cn:1935/live/live2/800k/tzwj_video.m3u8
枣庄新闻综合,http://stream.zztvzd.com/1/sd/live.m3u8?shandd#http://stream.zztvzd.com/1/sd/live.m3u8
开封新闻综合,http://live.dxhmt.cn:9081/tv/10200-2.m3u8
汶川新闻综合,http://live.iwcmt.cn:90/live/zhxw.m3u8?zsicd
吉县新闻综合,http://jxlive.jxrmtzx.com:8091/live/xwzh.m3u8
有线新闻,http://61.10.2.140:80/live_freedirect/freehd209_h.live/chunklist_w135209556.m3u8
南京新闻综合,https://www.freetv.top/migu/838109047.m3u8?migutoken=62f00b3ff882dc74776fca5d7ab67cc815a742199ebc7734f0fe982d0d5d00f273942a270c3e9ea9c413af296282a1871925369a32a7d92bcc978bd8f23d7ea50d798eb6ddb76202f730b7986a
哈尔滨资讯,http://stream.hrbtv.net/zxpd/sd/live.m3u8
哈尔滨新闻综合,http://stream.hrbtv.net/xwzh/sd/live.m3u8?zheild
浙江新闻,http://ali-m-l.cztv.com/channels/lantian/channel007/1080p.m3u8?zzhed
汶川新闻综合,http://live.iwcmt.cn:90/live/zhxw.m3u8
宿州新闻综合,https://ls.qingting.fm/live/5022399/64k.m3u8
浙江新闻,http://ali-m-l.cztv.com/channels/lantian/channel007/720p.m3u8
新闻综合,http://live.wanyuannews.com/wytv/hd/live.m3u8?zsicd
辉南新闻综合,http://stream5.jlntv.cn/hn/sd/live.m3u8?zjild
叙州新闻综合,http://pili-live-hls.ybcxjd.com/jdh-live/2108111201035597.m3u8
靖江新闻综合,http://visit.jjbctv.com:1935/live/xwzhmb/playlist.m3u8?zjiangsd
张家港新闻综合,http://3gvod.zjgonline.com.cn:1935/live/xinwenzonghe2/playlist.m3u8?zjiangsd
新闻综合,http://8.138.7.223/tv/dl/sh.php?id=shxwzh
清镇新闻综合,http://pili-live-rtmp.143.i2863.com/i2863-143/live_143_397273.m3u8?zguizd
哈尔滨新闻综合,http://stream.hrbtv.net/xwzh/sd/live.m3u8
浙江新闻,http://ali-m-l.cztv.com/channels/lantian/channel07/720p.m3u8
安徽｜合肥新闻,http://api2.52tb.xyz/info?id=587&token=20230405tndmhg
靖江新闻综合,http://visit.jjbctv.com:1935/live/xwzhmb/playlist.m3u8
太谷新闻综合,https://p2.vzan.com/slowlive/596867413819827251/live.m3u8?zbid=1725814272&tpid=1516989100&type=0
青州电视台新闻综合,http://sdqz.chinashadt.com:2036/live/stream:1.stream/playlist.m3u8
宿州新闻综合,http://live.ahsz.tv/video/s10001-szzh/index.m3u8?zanhd
上海新闻综合,http://api3.52tb.xyz/info?id=371&token=20221127jxwhhemby
威海一套新闻综合,http://l1.weihai.tv:8081/hls/969O76hb22.m3u8
嘉兴新闻综合,http://p2.vzan.com/slowlive/596867413819827251/live.m3u8
六合新闻综合,http://p2hs.vzan.com/720020/432453820030502236/live.m3u8
福建新闻,http://e1.woc.iiiya.cn:8888/rtp/239.61.2.4:8018
靖江新闻综合,http://visit.jjbctv.com:1935/live/xwzhmb/playlist.m3u8?zjiangsd#rtmp://visit.jjbctv.com:1935/live/xwzhpc?zjiangsd#rtmp://visit.jjbctv.com:1935/live/xwzhmb?zjiangsd
吉县新闻综合,http://jxlive.jxrmtzx.com:8091/live/xwzh.m3u8?zshanxd
凉山新闻综合,http://tvfile.lzgbdst.com/nmip-media/channellive/channel106876/playlist.m3u8?zsicdhttp://tv.drs.lzgbdst.com:8100/channellive/lztv2.flv?zsicd
松潘新闻综合,http://live.spccmc.com:90/live/spxwzh.m3u8?zsicd
浙江新闻,http://ali-m-l.cztv.com/channels/lantian/channel007/1080p.m3u8
嵩县综合新闻,http://live.dxhmt.cn:9081/tv/10325-1.m3u8
有线新闻,http://61.10.2.146/live_freedirect/freehd209_h.live/playlist.m3u8
广州新闻,http://dns.yiandrive.com:15907/gztv/xinwen
松潘新闻综合,http://live.spccmc.com:90/live/spxwzh.m3u8
TVB无线新闻,http://ali.hlspull.yximgs.com/live/d2331250dd26e1f49447324dcd5b7c68.flv
枣庄新闻综合,http://stream.zztvzd.com/1/sd/live.m3u8?shandd
舟山新闻综合,http://play-sh13.quklive.com/live/1699001836208185.m3u8?auth_key=2027429324-c77bb6a7063c4cdea57f09ca22f9ef12-0-39c19a21f73b823db2150ea45b147eb2
平湖新闻综合,http://l.cztvcloud.com/channels/lantian/SXpinghu1/720p.m3u8?zzhed
新安新闻综合,http://live.dxhmt.cn:9081/tv/10323-1.m3u8
荆门新闻综合,http://stream.jmtv.com.cn/xwzh/sd/live.m3u8?%E5%85%B3%E6%B3%A8%E5%BE%AE%E4%BF%A1%E5%85%AC%E4%BC%97%E5%8F%B7[%E6%99%B4%E5%9B%AD]
凉山新闻综合,http://file.yizu.tv/nmip-media/channellive/channel106606/playlist.m3u8?zsicd
枣庄新闻综合,http://stream.zztvzd.com/1/sd/live.m3u8
凉山新闻综合,http://file.yizu.tv/nmip-media/channellive/channel106606/playlist.m3u8
济南新闻综合,http://pili-live-rtmp.56.i2863.com/i2863-56/live_56_307317.m3u8?shandd
黑龙江新闻法治,https://ls.qingting.fm/live/4974/64k.m3u8
大庆新闻综合,http://live.qthnews.org.cn:1935/live/live1/800k/tzwj_video.m3u8
绍兴新闻,http://live.shaoxing.com.cn/video/s10001-sxtv1/index.m3u8?zzhed?
TVB娱乐新闻,http://php.jdshipin.com/TVOD/iptv.php?id=tvbylxw
汶川新闻综合,http://tvfile.swrmt.com:80/nmip-media/channellive/channel100064/playlist.m3u8
辉南新闻综合,http://stream5.jlntv.cn/hn/sd/live.m3u8?%E5%85%B3%E6%B3%A8%E5%BE%AE%E4%BF%A1%E5%85%AC%E4%BC%97%E5%8F%B7[%E6%99%B4%E5%9B%AD]
新闻综合,http://live.wanyuannews.com:80/wytv/hd/live.m3u8
有线新闻,http://cm61-10-2-143.hkcable.com.hk/live_freedirect/freehd209_h.live/playlist.m3u8
六安新闻综合,http://pili-live-rtmp.luan2.hfmt.net/luan2/jjpd.m3u8
新闻综合,https://qcfile.qcrmt.com/nmip-media/channellive/channel100933/playlist.m3u8
浙江新闻,https://ali-m-l.cztv.com/channels/lantian/channel07/720p.m3u8
有线新闻,http://cm61-10-2-143.hkcable.com.hk/live_freedirect/freehd209_h.live/chunklist_w1949275579.m3u8
苏州生活资讯,https://live-auth.51kandianshi.com/szgd/csztv5.m3u8
北京新闻,https://brtv-radiolive.rbc.cn/alive/fm945.m3u8
凤凰资讯,http://ali.hlspull.yximgs.com/live/l3w1tt2dkzvpukruupu002-golive.flv
德阳新闻综合,http://scdytv.cn:1935/live/m_xwpd_livevideo/playlist.m3u8?zsicd
有线新闻,http://ku9.fr.to/smt.php?id=hoycaijing_twn
浙江新闻,http://zwebl02.cztv.com/live/channel071080P.m3u8?auth_key=2524708799-0-0-e3b50ca59d2c0883d5386d8bc4cdefbc
无线新闻,http://122.152.202.33/s/81a8a44f/index.m3u8?id=21
TVBS新闻,https://iptv.vip-tptv.xyz/litv.php?id=4gtv-4gtv072
浙江新闻,https://ali-m-l.cztv.com/channels/lantian/channel007/1080p.m3u8?
文山州新闻综合,http://tvdrs.wsrtv.com.cn:8100/channellive/ch1.flv?zyund
灵宝新闻综合,http://live.dxhmt.cn:9081/tv/11282-1.m3u8
滑县新闻,http://live.dxhmt.cn:9081/tv/10526-1.m3u8
德阳新闻综合,http://scdytv.cn:1935/live/m_xwpd_livevideo/playlist.m3u8
叙州新闻综合,http://pili-live-hls.ybcxjd.com/jdh-live/2108111201035597.m3u8?zsicd
浙江新闻,https://ali-m-l.cztv.com/channels/lantian/channel07/1080p.m3u8
广东新闻,https://satellitepull.cnr.cn/live/wxgdxwgb/playlist.m3u8
中国蓝新闻,https://ali-m-l.cztv.com/channels/lantian/channel009/1080p.m3u8?
长沙新闻,http://tvbox6.icu/tv/mgtv.php?id=269
华视新闻,https://tv.iill.top/litv/4gtv-4gtv052
河南｜兰考新闻,http://live.dxhmt.cn:9081/tv/10225-1.m3u8
沁阳新闻综合,http://live.dxhmt.cn:9081/tv/10882-1.m3u8
德阳新闻综合,http://scdytv.cn:1935/live/m_xwpd_livevideo/playlist.m3u8#@https://live3.rxip.sc96655.com/live/dyxwgq-HD-_2000.m3u8
福建新闻,http://satellitepull.cnr.cn/live/wx32fjxwgb/playlist.m3u8
东森新闻,https://tv.iill.top/litv/4gtv-4gtv152
溧水新闻综合,http://lishui-tv-hls.cm.jstv.com/lishui-tv/lsxwzh.m3u8
海南新闻,http://satellitepull.cnr.cn/live/wxhainxwgb/playlist.m3u8
无线新闻,https://v2hcdn.jdshipin.com/news/news.stream/chunklist_w105.m3u8
溧水新闻综合,https://lishui-tv-hls.cm.jstv.com/lishui-tv/lsxwzh.m3u8
台视新闻,https://tv.iill.top/litv/4gtv-4gtv051
黑龙江新闻法治,http://satellitepull.cnr.cn/live/wx32hljxwgb/playlist.m3u8
福建新闻,https://satellitepull.cnr.cn/live/wx32fjxwgb/playlist.m3u8
南宁新闻综合,http://688b7cbf9b7a8d911a085372b6c70ab5.livehwc3.cn/hls.nntv.cn/nnlive/XWZH_24.m3u8?sub_m3u8=true&edge_slice=true&user_session_id=d1391be1fc200f8e4700c5d82b44edae
嘉兴新闻综合,http://tvfile.jyrmt.cn:80/nmip-media/channellive/channel104452/playlist.m3u8
黑龙江新闻法治,https://satellitepull.cnr.cn/live/wx32hljxwgb/playlist.m3u8
广东新闻,http://satellitepull.cnr.cn/live/wxgdxwgb/playlist.m3u8
十堰新闻,https://p8.vzan.com/slowlive/034028687228317362/live.m3u8?zbid=351104&amp;amp%3Btpid=868100086
绍兴新闻综合,http://live.shaoxing.com.cn/video/s10001-sxhb/index.m3u8?zzhed#http://live.shaoxing.com.cn/video/s10001-sxhb/index.m3u8#http://live.shaoxing.com.cn/video/s10001-sxtv1/index.m3u8?zzhed#http://live.shaoxing.com.cn/video/s10001-sxtv1/index.m3u8
重庆新闻频道,http://tvbox6.icu/tv/cbg3.m3u8
绍兴新闻综合,http://live.shaoxing.com.cn/video/s10001-sxhb/index.m3u8?zzhed
泰州一套新闻综合,http://stream1.mytaizhou.net/xwzh/playlist.m3u8?_upt=2f3c2e461725409415
绍兴新闻综合,http://live.shaoxing.com.cn/video/s10001-sxtv1/index.m3u8
湖州新闻综合,http://hzcm-live.media.hugd.com/3f5fa7d64c7c46a38c6bd8ad35e836cc/65128273761b4731ae53729ea6dcf932.m3u8?auth_key=2277598215-9d21c15111244bea8d298c361d31a72e-0-d031198f58d44b0e91ba2e3f3b188865&amp;fbl=
绍兴新闻综合,http://live.shaoxing.com.cn/video/s10001-sxtv1/index.m3u8?zzhed
大竹新闻综合,https://lmt.dazhutv.com/live1/live1.m3u8
镜新闻,https://iptv.vip-tptv.xyz/litv.php?id=4gtv-4gtv075
华视新闻,https://iptv.vip-tptv.xyz/litv.php?id=4gtv-4gtv052
CCTV 13 新闻,https://tv.iill.top/migu/cctv13
旺苍新闻综合,http://channel.wcrmt.cn:80/nmip-media/channellive/channel105268/playlist.m3u8
靖天资讯,https://iptv.vip-tptv.xyz/litv.php?id=4gtv-4gtv065
北京新闻,http://satellitepull.cnr.cn/live/wxbjxwgb/playlist.m3u8
乐山新闻综合,http://m3u8file.lstv.org.cn/nmip-media/channellive/channel1/playlist.m3u8
武汉新闻,http://stream.appwuhan.com/1tzb/sd/live.m3u8?
寰宇新闻台湾,https://iptv.vip-tptv.xyz/litv.php?id=litv-longturn15
佳木斯新闻综合,https://stream.hrbtv.net/zxpd/sd/live.m3u8
镇江新闻综合,http://cm-wshls.homecdn.com/live/2aa50.m3u8
萧山新闻综合,https://l.cztvcloud.com/channels/lantian/SXxiaoshan1/720p.m3u8
浙江新闻,http://aa3.kkwk111.top/zj.php?id=zjxw
新沂新闻,http://live.xysrmt.cn/xwzh/sd/live.m3u8?zjiangsd&quot;
平遥新闻综合,https://tntgjhjb.live.sxmty.com/live/hls/3a4585ac11ec4e1bb07b419101b370c3/baf63e2b313440c2a25d7859f9b73b05-1.m3u8?zshanxd
民视新闻,https://iptv.vip-tptv.xyz/litv.php?id=litv-ftv13
台视新闻,https://iptv.vip-tptv.xyz/litv.php?id=4gtv-4gtv051
海宁新闻综合,http://p2hs.vzan.com/slowlive/317913155078575177/live.m3u8
寰宇新闻,https://iptv.vip-tptv.xyz/litv.php?id=litv-longturn14
珲春新闻综合,http://stream8.jlntv.cn/hctv/sd/live.m3u8?zjild
烟台新闻综合,http://live.yantaitv.cn/live/3e81a8879da44c5dadf3bd9c10468e1c/9b776d420ee4438199b7657c8eb88f07-1.m3u8?shandd
舒兰新闻综合,http://stream8.jlntv.cn/shulan/sd/live.m3u8?zjild
中视新闻,https://iptv.vip-tptv.xyz/litv.php?id=4gtv-4gtv074
哈尔滨新闻综合,https://stream.hrbtv.net/xwzh/playlist.m3u8
诸暨新闻综合,https://l.cztvcloud.com/channels/lantian/SXzhuji3/720p.m3u8
安顺新闻,http://hplayer1.juyun.tv/camera/154379194.m3u8
舒兰新闻综合,http://stream8.jlntv.cn/shulan/sd/live.m3u8?_upt=332db6421699196585
荆门新闻综合,https://stream.jmtv.com.cn/xwzh/playlist.m3u8?_upt=3e28e7271664278691
宜兴新闻,http://yixing-tv-ori-hls.jstv.com/yixing-tv-ori/yixing_xw.m3u8?zjiangsd
句容新闻综合,http://jrlive.jrntv.com/live/_definst_/jrxwzhs/playlist.m3u8#http://jrlive.jrntv.com/live/_definst_/jrxwzhs/playlist.m3u8?zjiangsd
西宁新闻综合,https://liveout.xntv.tv/a65jur/96iln2.m3u8?zqinghd
武汉新闻综合,http://stream.appwuhan.com:80/1tzb/sd/live.m3u8
苍南新闻综合,https://l.cztvcloud.com/channels/lantian/SXcangnan1/720p.m3u8
宜兴新闻,https://yixing-tv-ori-hls.jstv.com/yixing-tv-ori/yixing_xw.m3u8
金川新闻综合,http://cnpull.sccnfb.com/live/123456.m3u8?zsicd&quot;
衡阳新闻综合,https://liveplay-srs.voc.com.cn/hls/tv/183_554704.m3u8
新闻综合,https://www.freetv.top/migu/651632657.m3u8?migutoken=b4a3e55048f55ec1c8fc5b509fbdf32f2dc5d255f5f218e79e84ca9a87fb9f2239927cb11b448f18285b50b81b4cd50a1354e9be5a3283375e85372798c3f3eb3ad60adf45eb5615f68eb4825f
北京新闻,https://wstvcpudali.v.myalicdn.com/wstvcpud/udrmbtv9_1/index.m3u8?adapt=0&BR=audio
凤凰资讯,https://ali.hlspull.yximgs.com/live/qq491695550-fh.flv
非凡新闻,https://tv.iill.top/litv/4gtv-4gtv010
中视新闻,https://tv.iill.top/litv/4gtv-4gtv074
三立新闻,https://tv.iill.top/4gtv/229
东森财经新闻,https://tv.iill.top/litv/4gtv-4gtv153
镜电视新闻,https://tv.iill.top/litv/4gtv-4gtv075
东森新闻,https://iptv.vip-tptv.xyz/litv.php?id=4gtv-4gtv152
民视新闻,https://tv.iill.top/litv/litv-ftv13
寰宇新闻,https://live.iill.top/youtube/@globalnewstw###HLS\\n
寰宇新闻,https://tv.iill.top/litv/litv-longturn14
十堰新闻,https://p8.vzan.com/slowlive/034028687228317362/live.m3u8?zbid=351104&tpid=868100086
中天新闻,https://iptv.vip-tptv.xyz/litv.php?id=4gtv-4gtv009
滨海新闻综合,http://traffic.jbh.tjbh.com/live/bhtv10/playlist.m3u8
句容新闻综合,http://jrlive.jrntv.com/live/_definst_/jrxwzhs/playlist.m3u8
桂林新闻,http://pull.gltvs.com/live/glxw/playlist.m3u8?v=b0528684bf934e120e1c30fc808e6576&t=1796868188
郸城新闻综合,http://live.dxhmt.cn:9081/tv/11625-1.m3u8?%E5%85%B3%E6%B3%A8%E5%BE%AE%E4%BF%A1%E5%85%AC%E4%BC%97%E5%8F%B7[%E6%99%B4%E5%9B%AD]
武汉一台新闻综合,http://stream.appwuhan.com/1tzb/sd/live.m3u8
十堰新闻,https://p8.vzan.com/slowlive/034028687228317362/live.m3u8
张掖新闻综合,http://play.kankanlive.com/live/1720583434627241.m3u8
滁州新闻综合,http://live.cztv.cc:85/live/xwpd.m3u8?zanhd
新闻综合,https://www.freetv.top/migu/651632657.m3u8?migutoken=5ae42e8fda034ab7bf5171dafa0043e70cd12bcd716940c4572fde52ea92b0785f16f1bdbce4c83f5e075b250fe95668f19f8527dda57c27db24f95d412614d99c86a3a2d9341d88b5224b7068
凤凰资讯,http://wouu.net:9977/udp/239.93.0.118:2191
湖州新闻综合,https://hzcm-live.media.hugd.com/3f5fa7d64c7c46a38c6bd8ad35e836cc/65128273761b4731ae53729ea6dcf932.m3u8?auth_key=2277598215-9d21c15111244bea8d298c361d31a72e-0-d031198f58d44b0e91ba2e3f3b188865
兵团五师双河新闻综合,http://liveout.btzx.com.cn/62ds9e/4nxdih.m3u8?fbl=
扬州新闻,http://cm.wshls.homecdn.com/live/8bb.m3u8
项城新闻,https://play-hsbj.vzan.com/978354/446938712125478466/live.m3u8?zbid=978354&tpid=1651937429#@http://tvpull.dxhmt.cn:9081/tv/11681-1.m3u8#@http://live.dxhmt.cn:9081/tv/11681-1.m3u8
祁县新闻综合,http://ggpagerl.live.sxmty.com/live/hls/b350dc1ac5da45c2b2233f6eb122ddf4/49d3766c7f204685a2a8f027b234c33d.m3u8?zshanxd
句容新闻综合,http://jrlive.jrntv.com/live/_definst_/jrxwzhs/playlist.m3u8?zjiangsd
邓州新闻,http://live.dxhmt.cn:9081/tv/11381-1.m3u8
中天新闻,https://tv.iill.top/litv/4gtv-4gtv009
龙岩新闻综合,https://fanmingming.com/fm?id=962
上海新闻综合,http://tvbox6.icu/tv/migu.php?id=shxwzh
普洱新闻综合,https://zhibo.puerw.cn/puer/d8a31925-f343-425b-a4fc-c9e945d23087.m3u8
桂林新闻,https://pull.gltvs.com:443/live/glxw/playlist.m3u8?v=b0528684bf934e120e1c30fc808e6576&t=1796868188
南宁新闻综合,https://hls.nntv.cn/nnlive/NNTV_NEWS_A.m3u8
漳州新闻综合,http://31182.hlsplay.aodianyun.com/lms_31182/tv_channel_175.m3u8?zfud#http://31182.hlsplay.aodianyun.com/lms_31182/tv_channel_175.m3u8
海宁新闻综合,https://p2hs.vzan.com/slowlive/317913155078575177/live.m3u8?zbid=293304&tpid=1708007815
张掖新闻综合,https://play.kankanlive.com/live/1720583434627241.m3u8
凤凰资讯,https://live.iill.top/youtube/@phoenixtvhk###HLS\\n
武威新闻,https://play.kankanlive.com/live/1693539781636986.m3u8
南京新闻综合,http://tvbox6.icu/tv/migu.php?id=njxwzh
夹江新闻综合,https://m3u8channel-bx.yunxya.com/nmip-media/channellive/channel104666/playlist.m3u8
连云港新闻综合,http://tvbox6.icu/tv/migu.php?id=lygxwzh
淮安新闻综合,http://tvbox6.icu/tv/migu.php?id=haxwzh
义马新闻综合,http://live.dxhmt.cn:9081/tv/11281-1.m3u8
广东新闻,http://183.11.239.36:808/hls/5/index.m3u8
南宁新闻综合,http://hls.nntv.cn/nnlive/NNTV_NEWS_A.m3u8?zguangxd
邯郸新闻,http://bclivepull.handannews.com.cn/BClive/NewsBroadcast.m3u8
平凉新闻综合,https://play.kankanlive.com/live/1694661314645984.m3u8#rtmp://play.kankanlive.com/live/1694661314645984#http://pili-live-hls.182.i2863.com/i2863-182/live_182_089153.m3u8#@https://play.kankanlive.com/live/1694661314645984.m3u8
澳门资讯,https://live5.tdm.com.mo/ch5/info_ch5.live/playlist.m3u8
台视新闻,http://ku9.fr.to/smt.php?id=ttvnews_twn
广西新闻,https://mobilelive.gxtv.cn/live/gx_live1007/playlist.m3u8
无线新闻,https://haoyunlai.serv00.net/Smartv-1.php?id=inews_twn
凤凰资讯,http://zb.xmzb.xyz/123.php?id=⚽马上oppppp一凤凰资讯
泸县新闻综合,https://m3u8channel-sm.yunxya.com/nmip-media/channellive/channel100420/playlist.m3u8
漳州新闻综合,http://31182.hlsplay.aodianyun.com/lms_31182/tv_channel_175.m3u8
广西｜桂林新闻,https://pull.gltvs.com/live/glxw/playlist.m3u8?v=b0528684bf934e120e1c30fc808e6576&t=1796868188
天水新闻综合,https://play.kankanlive.com/live/1698724188723989.m3u8
龙泉驿新闻综合,https://live-pull.newslqy.com/live/fmzb1682404988829.m3u8
福建新闻,http://8.138.7.223/tv/fjtv.php?id=13
张掖新闻综合,https://play.kankanlive.com/live/1629709727589955.m3u8
民视新闻,https://haoyunlai.serv00.net/Smartv-1.php?id=ftvnew_taiwan
珲春新闻综合,http://stream8.jlntv.cn/hctv/sd/live.m3u8?zjild&quot;
岳池新闻综合,http://liveyc.cmc.yuechirmt.cn:80/live/yctv.m3u8?auth_key=1714112398-0-0-d9a6bd74623c01c1c2f9576fe51e8b7b
嘉兴新闻综合,http://live.pzhkai.com/xwzhtl/sd/live.m3u8
嘉兴新闻综合,https://cm-live.ntjoy.com/live/4f1.m3u8
福建新闻,http://117.27.190.42:9998/tsfile/live/23286_1.m3u8?key=txiptv&playlive=1&authid=0
平凉新闻综合,https://play.kankanlive.com/live/1694661314645984.m3u8
丽水新闻,http://120.55.49.231:3095/rtp/233.50.201.162:5140
兵团五师双河新闻综合,https://liveout.btzx.com.cn/62ds9e/4nxdih.m3u8?zxinjd
山东新闻,http://139.129.231.228:50060/rtp/239.21.1.140:5002
新闻综合,http://139.196.151.191:2051/rtp/239.45.3.209:5140
凤凰资讯,http://120.55.49.231:3095/rtp/233.50.200.192:5140
浙江新闻,http://120.55.49.231:3095/rtp/233.50.201.137:5140
南宁新闻综合,http://hls.nntv.cn/nnlive/XWZH_24.m3u8
凤凰资讯,http://117.27.190.42:9998/tsfile/live/23279_1.m3u8?key=txiptv&playlive=1&authid=0
铜陵新闻综合,https://gnhls.qingmei.tv/live/tlxw.m3u8?volcTime=1753081509&volcSecret=10999ac48fb965e95cd8ac9bbbf625ef
义乌新闻综合,https://44911.hlsplay.aodianyun.com/tv_radio_44911/tv_channel_1796.m3u8?auth_key=4830573978-0-0-92824c2c03f95906a3c49a4aa28f1709&extra_key=Yc1XsmxOKy2UBoPM4Wy5vCPsEYqnj06taCR2SRB2Xrg2w28NPilH03KdIbbM5wgSql-VBohSnoO9AOKl94q2t2DWMftz-XB-2qUX-UjXcS80StcSZahBFjrKLivXaRjiY5r2NOMKWMKFbv-S0Bz2G6iEXgCK8yGjtrFHDcPfAQEE0pvXq0Bwy34b7We8zARN&ali_ffmpeg_version=mpengine
广州新闻,http://tvbox6.icu/tv/gdmzyd.php?id=18
寰宇新闻,http://ku9.fr.to/smt.php?id=huanyuxinwen_twn
广东新闻,http://120.238.94.10:9901/tsfile/live/1010_1.m3u8
嘉兴新闻综合,https://m3u8-channel.lytv.tv/nmip-media/channellive/channel111841/playlist.m3u8
嘉兴新闻综合,https://live.pzhkai.com/xwzhtl/sd/live.m3u8
海盐新闻,http://lived.dmqhyadmin.com/ds/sd/live.m3u8?zzhed
镇江新闻综合,http://zjtv-wshls.homecdn.com/live/2aa50.m3u8?wsSession=a263bdc5a26cd01b57a80359-170493712215358&amp;wsIPSercert=f56bd6194d219a5172dbed60eca6e9b0
南宁新闻综合,https://hls.nntv.cn/nnlive/XWZH_24.m3u8
龙泉驿新闻综合,http://live-pull.newslqy.com/live/fmzb1682404988829.m3u8
南宁新闻综合,http://hls.nntv.cn/nnlive/NNTV_NEWS_A.m3u8
凤凰资讯,http://oopswx.serv00.net/fhws.php?id=info
凤凰资讯,http://76.5432123.xyz/fh.php?id=fhzx
东森新闻,https://haoyunlai.serv00.net/Smartv-1.php?id=ettvnews
武乡新闻综合,http://uzoiczhh.live.sxmty.com/live/hls/0d41f1480c4042d49927858f01fde707/53130407737b417b9a6259b57246bae3.m3u8?zshanxd
寰宇新闻,https://ghp.ci/https://raw.githubusercontent.com/ChiSheng9/iptv/master/TV02.m3u8
有线新闻,https://haoyunlai.serv00.net/Smartv-1.php?id=hoycaijing_twn
雅安新闻综合,https://play.yunxya.com/channellive/xinwen.m3u8
寰宇新闻,https://haoyunlai.serv00.net/Smartv-1.php?id=huanyuxinwen_twn
非凡新闻,https://haoyunlai.serv00.net/Smartv-1.php?id=feifannews_twn
中天新闻,https://haoyunlai.serv00.net/Smartv-1.php?id=ctinews
凤凰资讯,http://oopswx.serv00.net/fhxyh.php?from=web&id=fhzx
凤凰资讯,http://tianhewan.top/ZIPP.php?url=http://211.72.65.236:8576/.m3u8
嘉兴新闻综合,https://m3u8channel.yunxya.com/nmip-media/channellive/channel100028/playlist.m3u8
三立新闻,http://tianhewan.top/ZIPP.php?url=http://211.72.65.236:8543/.m3u8
苏州新闻综合,http://tvbox6.icu/tv/migu.php?id=szxwzh
TVBS新闻,http://tianhewan.top/ZIPP.php?url=http://211.72.65.236:8574/.m3u8
新闻综合,http://103.235.18.223:50001/TVOD/2000000002000000005/hnbblive/index.m3u8
凤凰资讯,https://haoyunlai.serv00.net/Smartv-1.php?id=phoenixinfo_hd
海南新闻,http://nn.7x9d.cn/地方台8563/海南.php?id=xwpd
黄山新闻综合,http://hslive.hsnewsnet.com/lsdream/hve9Wjs/1000/live.m3u8?zanhd
凤凰资讯,http://ttkx.cc:1380/653哈哈/fh.php?id=fhzx
