卫视分类,#genre#
TVB娱乐新闻,http://php.jdshipin.com/TVOD/iptv.php?id=tvbylxw
翡翠台,http://fm1077.serv00.net/Smart.php?id=jade_twn
TVB星河,http://1b6467f415.iok.la:9931/tsfile/live/1008_1.m3u8
TVB明珠,http://php.jdshipin.com/TVOD/iptv.php?id=mzt2
凤凰资讯,http://oopswx.serv00.net/fhws.php?id=info
TVB明珠台,http://1b6467f415.iok.la:9931/tsfile/live/1009_1.m3u8
凤凰资讯,https://stream1.freetv.fun/feng-huang-zi-xun-7.ctv
TVB无线功夫,https://lb-mvtv-live.v2h-cdn.com/redirect/asia_action1/1asia_action.stream?type=m3u8
翡翠台,http://1b6467f415.iok.la:9931/tsfile/live/1007_1.m3u8
凤凰中文,http://oopswx.serv00.net/fhws.php?id=cn
TVBS新闻,http://tianhewan.top/ZIPP.php?url=http://211.72.65.236:8574/.m3u8
凤凰资讯,http://oopswx.serv00.net/fhxyh.php?from=web&id=fhzx
凤凰香港,https://stream1.freetv.fun/8770e89223a086eb1b8a0c931e42296d772a8069ad3eb72540e0c434e7cb3e93.ctv
凤凰资讯,http://tianhewan.top/ZIPP.php?url=http://211.72.65.236:8576/.m3u8
TVB Plus,http://cdn.132.us.kg/live/tvbp/stream.m3u8
凤凰中文,http://oopswx.serv00.net/fhxyh.php?from=web&id=fhzw
TVBS欢乐,http://tianhewan.top/ZIPP.php?url=http://211.72.65.236:8532/.m3u8
凤凰中文,http://tianhewan.top/ZIPP.php?url=http://211.72.65.236:8577/.m3u8
凤凰中文,http://kkk.jjjj.jiduo.me/api.php?n=tttt&id=8654&tk=e503191f8e20
凤凰中文,http://8.138.7.223/tv/gdmzyd.php?id=4
TVB星河,http://8.138.7.223/tv/gdmzyd.php?id=2
翡翠台,https://stream1.freetv.fun/fei-cui-6.ctv
凤凰资讯,http://ttkx.cc:1380/公5558/fh.php?id=fhzx
凤凰香港,http://ttkx.cc:1380/公5558/fh.php?id=fhhk
