movie分类,#genre#
CHC家庭影院,https://stream1.freetv.fun/chcjia-ting-ying-yuan-15.ctv
电影_玄幻,https://live.iill.top/huya/11342414
CCTV 6 电影,https://tv.iill.top/migu/cctv6
CHC影迷电影,https://stream1.freetv.fun/chcying-mi-dian-ying-12.ctv
电影_动作电影,http://cdn.jdshipin.com:8880/huya.php?id=11602077
绍兴文化影院,http://live.shaoxing.com.cn/video/s10001-sxtv3/index.m3u8?zzhed
陕西西部电影,http://gxlive.snrtv.com/sx8-SD.m3u8
CHC影迷电影,https://stream1.freetv.fun/chcying-mi-dian-ying-15.ctv
CHC动作电影,https://stream.freetv.fun/2f2e29b8759a2458730dc1f3686024472691952a50e787fe075944d0cb17f36e.ctv
CHC家庭影院,https://stream1.freetv.fun/chcjia-ting-ying-yuan-18.ctv
解说_小川侃电影,http://cdn.jdshipin.com:8880/huya.php?id=15870999
电影_强森,http://cdn.jdshipin.com:8880/huya.php?id=21059581
电影_搞笑喜剧,http://cdn.jdshipin.com:8880/huya.php?id=11342423
林正英电影2,http://zzy789.xyz/douyu1.php?id=7356023
蚂蚱影院,http://huanqiuzhibo.cn/manifest/douyu.php?id=6079455
解说_鱼丸电影,http://cdn.jdshipin.com:8880/huya.php?id=16615910
特辑影院,http://zzy789.xyz/douyu1.php?id=3637778
解说_越哥说电影,http://cdn.jdshipin.com:8880/huya.php?id=15894162
湖南电影,http://tvbox6.icu/tv/mgtv.php?id=221
电影_热血,http://cdn.jdshipin.com:8880/huya.php?id=11352934
电影_变形金刚,http://cdn.jdshipin.com:8880/huya.php?id=21059596
CHC动作电影,https://stream1.freetv.fun/chcdong-zuo-dian-ying-27.ctv
CHC动作电影,https://stream1.freetv.fun/chcdong-zuo-dian-ying-12.ctv
电影_贺岁,http://cdn.jdshipin.com:8880/huya.php?id=11601971
电影_许氏三杰,http://cdn.jdshipin.com:8880/huya.php?id=11602033
邵氏影院,http://zzy789.xyz/douyu1.php?id=4246519
解说_电影狂人,http://cdn.jdshipin.com:8880/huya.php?id=18715610
蓉城电影(🚀),http://epg.112114.eu.org/douyu/11137425
特辑电影,http://huanqiuzhibo.cn/manifest/douyu.php?id=3637778
电影_罪犯,http://cdn.jdshipin.com:8880/huya.php?id=11352962
解说_扁豆看电影,http://cdn.jdshipin.com:8880/huya.php?id=16028551
解说_亮哥讲电影,http://cdn.jdshipin.com:8880/huya.php?id=16144175
淘电影,https://stream1.freetv.fun/tao-dian-ying-2.ctv
电影_功夫片,http://cdn.jdshipin.com:8880/huya.php?id=11352941
电影_玄幻,http://cdn.jdshipin.com:8880/huya.php?id=11342414
粤语电影,http://huanqiuzhibo.cn/manifest/douyu.php?id=1226741
CCTV第一剧场,http://tvbox6.icu/tv/iptv2.php?id=31
CHC影迷电影,http://tvbox6.icu/tv/iptv2.php?id=88
科幻电影(🚀),http://epg.112114.eu.org/douyu/12010522
电影_怪兽,http://cdn.jdshipin.com:8880/huya.php?id=21059577
湖南电视剧,http://php.jdshipin.com:8880/iptv.php?id=hndsj
经典剧集✔原,http://zzy789.xyz/douyu1.php?id=6863367
电影_犯罪片,http://cdn.jdshipin.com:8880/huya.php?id=11352974
电影_黑帮片,http://cdn.jdshipin.com:8880/huya.php?id=11336719
🔁星爷喜剧经典(🚀),http://epg.112114.eu.org/douyu/122402
电影_梁家辉,http://cdn.jdshipin.com:8880/huya.php?id=11342429
电影_谍战片,http://cdn.jdshipin.com:8880/huya.php?id=21059587
电影_战争片,http://cdn.jdshipin.com:8880/huya.php?id=21059574
CHC家庭影院,http://58.19.38.162:9901/tsfile/live/1006_1.m3u8?key=txiptv&playlive=1&authid=0
千禧经典,https://haoyunlai.serv00.net/Smartv-1.php?id=Tvbclassic
XXXX影院,http://zzy789.xyz/douyu1.php?id=508118
电影_古墓系列,http://cdn.jdshipin.com:8880/huya.php?id=11352913
电影_喜剧专场,http://cdn.jdshipin.com:8880/huya.php?id=11602044
CCTV-14,http://newtv.fun:35455/gaoma/cctv14.m3u8
都市剧场,http://120.55.49.231:3095/rtp/233.50.201.190:5140
欢笑剧场,http://139.196.151.191:2051/rtp/239.45.3.196:5140
都市剧场,http://139.196.151.191:2051/rtp/239.45.3.136:5140
IPTV经典电影,http://139.129.231.228:50060/rtp/239.21.1.124:5002
美亚电影,https://haoyunlai.serv00.net/Smartv-1.php?id=meiyamovie_twn
东森电影,https://haoyunlai.serv00.net/Smartv-1.php?id=ettvmovie
欢笑剧场,http://120.55.49.231:3095/rtp/233.50.201.189:5140
CCTV12,http://newtv.fun:35455/gaoma/cctv12.m3u8
电影_黄渤,https://live.metshop.top/huya/11352876
电影_谍战,http://rihou.cc:555/huyad.php?id=21059585
电影_喜乐影院,http://cdn.jdshipin.com:8880/huya.php?id=21059580
电影_救援,http://cdn.jdshipin.com:8880/huya.php?id=21059594
福建电视剧,http://8.138.7.223/tv/fjtv.php?id=7
CHC家庭影院,http://eastscreen.tv/ooooo.php?id=chcjt
CHC动作电影,https://stream1.freetv.fun/ipv6-chcdong-zuo-dian-ying-24.m3u8
电影_犯罪片,http://rihou.cc:555/huyad.php?id=11352974
美亚电影,https://stream1.freetv.fun/mei-ya-dian-ying-5.ctv
CHC家庭影院,https://gdcucc.v1.mk/gdcucc/chcjtyy.m3u8
CCTV风云剧场,http://tvbox6.icu/tv/iptv2.php?id=32
CHC动作电影,https://stream1.freetv.fun/chcdong-zuo-dian-ying-8.ctv
CHC动作电影,https://stream1.freetv.fun/ipv6-chcdong-zuo-dian-ying-20.m3u8
龙华电影,https://haoyunlai.serv00.net/Smartv-1.php?id=xingwei_movie
CHC动作电影,https://ali.hlspull.yximgs.com/live/diyp_chcdongzuo.flv
CCTV怀旧剧场,http://tvbox6.icu/tv/iptv2.php?id=26
CHC动作电影,https://gdcucc.v1.mk/gdcucc/chcdzdy.m3u8
CHC家庭影院,https://ali.hlspull.yximgs.com/live/diyp_chcjiating.flv
CHC动作电影,https://stream1.freetv.fun/413df533cc2d866bacdc87729814e66f4cf836c13b12ed783b54345fd012c6c8.m3u8
东森电影,https://stream1.freetv.fun/dong-sen-dian-ying-6.ctv
CHC动作电影,http://eastscreen.tv/ooooo.php?id=chcdz
CHC影迷电影,http://eastscreen.tv/ooooo.php?id=chchd
电影_贺岁片,http://cdn.jdshipin.com:8880/huya.php?id=11601986
电影_救援,http://rihou.cc:555/huyad.php?id=21059594
电影_枪战,http://cdn.jdshipin.com:8880/huya.php?id=21059579
CHC动作电影,http://58.19.38.162:9901/tsfile/live/1005_1.m3u8?key=txiptv&playlive=1&authid=0
CHC动作电影,http://58.19.38.162:9901/tsfile/live/0119_1.m3u8
电影_强森,http://rihou.cc:555/huyad.php?id=21059581
电影_喜乐影院,http://rihou.cc:555/huyad.php?id=21059580
