卫视分类,#genre#
内蒙古卫视,https://stream1.freetv.fun/a617725a40df1e05463577f33bcf6ff711ae19a39f5453b6bfa75c396fb19647.m3u8
黑龙江卫视,https://stream1.freetv.fun/8eac0925df1ae8507ad57f4372936a304c120cc31636bf1f843872e6681e563f.m3u8
河南卫视,http://qjrhc.jydjd.top:2911/udp/224.1.100.74:11111
江西卫视,https://www.freetv.top/migu/783847495.m3u8?migutoken=fddcc05dc0245329d3208607a5b1f5a1980bc31a7ced510e345af6cc68f5b86d2d9178b45706a0b6a0ceddc82ce06e53375cfedbc96fd0b00c12195c7d77b6f23811a67970bcfeb47629aa5aa6
河北卫视,http://113.56.95.69:53765/tsfile/live/1022_1.m3u8?key=txiptv&playlive=1&authid=0
西藏卫视,https://stream1.freetv.fun/f55c88c0857dc7d8cc279f52291625de6d5c689ed169dd9f81845fb806bcfce9.m3u8
山东卫视,http://117.27.190.42:9998/tsfile/live/23263_1.m3u8?key=txiptv&playlive=1&authid=0
山东卫视,http://113.118.15.210:808/hls/43/index.m3u8
浙江卫视,http://218.13.14.6:60050/tsfile/live/1023_1.m3u8?key=txiptv&playlive=1&authid=0
重庆卫视,https://stream1.freetv.fun/5c547f13879814211b3520cdd451f613af0fc5badf33ae9ae5ff3cb87b4a6450.m3u8
湖南卫视,http://58.220.211.90:352/tsfile/live/0128_1.m3u8?key=txiptv&playlive=1&authid=0
四川卫视,http://183.11.239.36:808/hls/50/index.m3u8
黑龙江卫视,https://stream1.freetv.fun/15aefa6c1cecc2201a0ddbf7d0854e81e06aa6e3d5bf6e7bdf3114c4b4fbdd8f.m3u8
内蒙古卫视,http://113.118.15.210:808/hls/60/index.m3u8
山东卫视,https://stream1.freetv.fun/24c31af25ba4edecf548069f91fd10e3a708c891e9755574d9d3e85f05a6cec7.m3u8
浙江卫视,http://183.11.239.36:808/hls/37/index.m3u8
黑龙江卫视,http://113.118.15.210:808/hls/48/index.m3u8
宁夏卫视,https://stream1.freetv.fun/ee969918364f2f6e6bc56062125c9687ec7ffb6a2db0d4dda27be1eb74a692ac.m3u8
山西卫视,http://120.76.248.139/live/bfgd/4200000109.m3u8
青海卫视,https://www.freetv.top/migu/947472506.m3u8?migutoken=1f19e5986a0a2ef4e7a8d09edf9a6b8faf270d5320ef4f13eaa876ea8a3ecc2263d1cd2dacb91ceadd6c38af23137707d164462be4cee5d1357c3a8289e0f87ebbce11f5d97c0daa3ac94ae7a1
海南卫视,http://58.220.219.14:9901/tsfile/live/0120_2.m3u8?key=txiptv&playlive=1&authid=0
天津卫视,http://113.118.15.210:808/hls/42/index.m3u8
安徽卫视,http://183.33.57.179:8686/udp/239.77.1.92:5146
广东卫视,http://183.33.57.179:8686/udp/239.77.0.84:5146
贵州卫视,http://60.12.183.46:9901/tsfile/live/0142_1.m3u8?key=txiptv&playlive=0&authid=0
新疆卫视,https://stream1.freetv.fun/4fccc3c26f64a8f91296ec98f84f9a3458fc66db8facda67ece2f9edfb644dd0.m3u8
江苏卫视,http://58.19.43.46:9901/tsfile/live/1038_1.m3u8
北京卫视,http://60.12.183.46:9901/tsfile/live/0015_2.m3u8
河北卫视,http://183.11.239.36:808/hls/54/index.m3u8
山西卫视,http://113.118.15.210:808/hls/59/index.m3u8
内蒙古卫视,https://stream1.freetv.fun/9aea37631d2cba5a668dc7cbbb450fa97448d0b9f94783f0d913662a5d459358.m3u8
新疆卫视,https://stream1.freetv.fun/5027603861b7d683b3efa4458d7b350b4496e3f0fa64e93b2621fd54e360a1de.m3u8
内蒙古卫视,http://220.249.114.102:9901/tsfile/live/0109_1.m3u8
湖南卫视,http://183.3.134.56:9901/tsfile/live/0128_1.m3u8?key=tvbox6_com&playlive=1&authid=0
湖南卫视,http://58.220.219.14:9901/tsfile/live/0128_1.m3u8
江苏卫视,http://116.9.204.242:9901/tsfile/live/0127_1.m3u8?key=txiptv&playlive=1&authid=0
陕西卫视,http://58.220.219.14:9901/tsfile/live/0120_7.m3u8
贵州卫视,https://stream1.freetv.fun/d8e5c4a4f4936b7f730ab700c209410da38ffac1e6b8b29b3953666499e52a2a.m3u8
河南卫视,http://58.19.43.46:9901/tsfile/live/1006_1.m3u8
新疆卫视,https://stream1.freetv.fun/20f40a367147b3bddbe28b9ed01aee9f9490aad1dc12b5cdd17cbf233dadbe17.m3u8
东南卫视,http://220.249.114.102:9901/tsfile/live/0137_1.m3u8?key=txiptv&playlive=1&authid=0
辽宁卫视,http://183.33.57.179:8686/udp/239.77.1.103:5146
广东卫视,http://125.89.163.44:8888/udp/239.77.1.19:5146
黑龙江卫视,http://58.19.43.46:9901/tsfile/live/1008_1.m3u8
宁夏卫视,https://stream1.freetv.fun/34a63287556c44de75ad5a6ef9343c0d913325efeabaa26afcedd46095d60019.m3u8
青海卫视,https://stream1.freetv.fun/d6e32c6ed01121487159b5b2fc12698d5551739ef7911c9fbb25e830e31456d2.m3u8
东南卫视,http://101.66.198.245:9901/tsfile/live/0137_1.m3u8?key=txiptv&playlive=0&authid=0
湖北卫视,http://qjrhc.jydjd.top:2911/udp/224.1.100.68:11111
厦门卫视,http://dl.wifi942.com:66/jsyd/jsyd.php?id=G_XIAMEN
广东卫视,http://113.57.93.165:9900/tsfile/live/0125_1.m3u8
河南卫视,http://14.112.86.85:4022/udp/239.77.1.229:5146
湖北卫视,http://125.89.163.44:8888/udp/239.77.1.93:5146
康巴卫视,http://dl.wifi942.com:66/jsyd/jsyd.php?id=G_KANGBA
黑龙江卫视,https://stream1.freetv.fun/a6c1e9c7ed878b4710fd0cd7a8a16f51e48e3eee1c5764bce984c56c0808035b.m3u8
四川卫视,http://60.12.183.46:9901/tsfile/live/0128_1.m3u8
海南卫视,http://183.11.239.36:808/hls/124/index.m3u8
江西卫视,http://58.19.43.46:9901/tsfile/live/1045_1.m3u8
辽宁卫视,http://119.32.12.32:2901/udp/224.1.100.92:11111
河南卫视,http://183.11.239.36:808/hls/51/index.m3u8
河北卫视,http://183.33.57.179:8686/udp/239.77.1.214:5146
新疆卫视,https://stream1.freetv.fun/400f1b0d17f68b9f1607d15db49de2340cd45b4df2c06234bb1956dde4500de1.m3u8
湖北卫视,http://dl.wifi942.com:66/jsyd/jsyd.php?id=G_HUBEI-HD-265-8M
河南卫视,http://125.89.163.44:8888/udp/239.77.1.229:5146
山西卫视,http://115.60.241.249:2000/rtp/225.1.4.38:1067
北京卫视,https://stream1.freetv.fun/19f46e0763d00ec0cad5540cb41c024b1f817eac5780199fbed455a9a5cc0256.m3u8
香港卫视,https://stream1.freetv.fun/5335c88a9a7d8b74173b491f480d4f94e8d3bd596af54478106aa2399e6c7917.m3u8
东方卫视,http://125.89.163.44:8888/udp/239.77.1.218:5146
东南卫视,http://58.19.43.46:9901/tsfile/live/1046_1.m3u8
浙江卫视,http://113.57.111.4:1111/tsfile/live/1020_1.m3u8
山东卫视,https://stream1.freetv.fun/c4bf2ed18d914b76fdb2e8131720147db4d70488fa510b4765dc2812e21db981.m3u8
北京卫视,http://113.118.15.210:808/hls/41/index.m3u8
河北卫视,http://60.12.183.46:9901/tsfile/live/0111_1.m3u8?key=txiptv&playlive=0&authid=0
辽宁卫视,http://183.11.239.36:808/hls/47/index.m3u8
天津卫视,https://stream1.freetv.fun/c53b590edd83259c81e0c7236308f727d152af9ddb24496c8db1485b6a046e32.m3u8
江西卫视,http://218.13.14.6:60050/tsfile/live/1030_1.m3u8?key=txiptv&playlive=1&authid=0
黑龙江卫视,http://113.57.93.165:9900/tsfile/live/1008_1.m3u8?key=txiptv&playlive=1&authid=0
吉林卫视,https://stream1.freetv.fun/ec115ddb27069ec189cbd1363c4bc06def34d3a19b57c979b96ed9201bda04bb.m3u8
云南卫视,http://218.13.14.6:60050/tsfile/live/1038_1.m3u8?key=txiptv&playlive=1&authid=0
东方卫视,http://111.160.17.2:59901/tsfile/live/0001_42.m3u8
东方卫视,https://stream1.freetv.fun/1adeb3128cbc7c74ed017192dc53a04fbf7d1add75418b57417546d1047b3a72.m3u8
新疆卫视,https://stream1.freetv.fun/e7a053abe997b38ab5da298dbe0ab1b78baee99b05594e77c3f2375af55027c8.m3u8
浙江卫视,http://drive.mxmy.net:8888/udp/239.3.1.137:8036
云南卫视,http://14.112.86.85:4022/udp/239.253.43.37:5146
湖南卫视,http://dl.wifi942.com:66/jsyd/jsyd.php?id=G_HUNAN-HD-265-8M
湖南卫视,http://60.12.183.46:9901/tsfile/live/0019_1.m3u8?key=txiptv&playlive=0&authid=0
江苏卫视,http://101.66.198.245:9901/tsfile/live/0017_1.m3u8?key=txiptv&playlive=0&authid=0
北京卫视,http://121.33.239.242:9901/tsfile/live/38725_1.m3u8
东方卫视,http://220.249.114.102:9901/tsfile/live/0107_1.m3u8
山东卫视,http://113.195.45.95:9901/tsfile/live/0131_2.m3u8?key=txiptv&playlive=0&authid=0
辽宁卫视,http://120.76.248.139/live/bfgd/4200000058.m3u8
海南卫视,http://220.249.114.102:9901/tsfile/live/1019_1.m3u8
四川卫视,https://stream1.freetv.fun/504e01521b4e6f23f019831a2c22d575c4356696b92063ffa71ae01ad2111df8.m3u8
河南卫视,http://58.220.219.14:9901/tsfile/live/0139_1.m3u8?key=txiptv&playlive=1&authid=0
辽宁卫视,https://stream1.freetv.fun/72a4b091186e5fc5835c869ec7ffa1f4cc75b6f7d9c3699e7f8d9d4f76a83258.m3u8
深圳卫视,http://125.89.163.44:8888/udp/239.77.1.3:5146
青海卫视,https://stream1.freetv.fun/6aa41f4ae4722b2b2b0093793393758e5c6a7e096e31a9e9f71532819357c472.m3u8
北京卫视,http://117.27.190.42:9998/tsfile/live/23257_1.m3u8
河北卫视,http://113.118.15.210:808/hls/54/index.m3u8
浙江卫视,http://183.33.57.179:8686/udp/239.77.1.33:5146
云南卫视,https://stream1.freetv.fun/c0407d14e70f9c1bdefe20bce70e50163a638aab3cfc26c2f10d4057d5a41314.m3u8
广东卫视,http://183.33.57.179:8686/udp/239.77.1.19:5146
山西卫视,http://113.195.45.95:9901/tsfile/live/0118_1.m3u8?key=txiptv&playlive=1&authid=0
兵团卫视,https://stream1.freetv.fun/7e0d9638f60dca70ddc3a2437eb10e874587f11f9d3efd833e71acfbdf2de2d6.m3u8
安徽卫视,http://58.220.219.14:9901/tsfile/live/0130_1.m3u8
安徽卫视,http://60.12.183.46:9901/tsfile/live/0130_2.m3u8
贵州卫视,http://qjrhc.jydjd.top:2911/udp/224.1.100.58:11111
山东卫视,https://stream1.freetv.fun/934000425c51d50edc50e8dd48d609d7cf5cea31c296b2a86f780b5acf7434ad.m3u8
陕西卫视,http://121.33.239.242:9901/tsfile/live/0136_1.m3u8
四川卫视,http://121.33.239.242:9901/tsfile/live/0123_1.m3u8
陕西卫视,http://183.11.239.36:808/hls/58/index.m3u8
新疆卫视,https://stream1.freetv.fun/05453da65e449c486d26db5925546cf4987032cfc350bbeb0e5008ae6b46f6e2.m3u8
青海卫视,http://110.53.218.182:9902/tsfile/live/0140_1.m3u8
湖南卫视,http://183.11.239.36:808/hls/36/index.m3u8
四川卫视,http://61.136.67.238:50085/tsfile/live/0123_1.m3u8
辽宁卫视,http://101.66.198.245:9901/tsfile/live/0121_1.m3u8?key=txiptv&playlive=0&authid=0
安徽卫视,http://101.66.198.121:9901/tsfile/live/0130_1.m3u8?key=txiptv&playlive=0&authid=0
东南卫视,http://101.66.198.121:9901/tsfile/live/0137_1.m3u8?key=txiptv&playlive=0&authid=0
山西卫视,http://58.220.219.14:9901/tsfile/live/0118_1.m3u8
广东卫视,http://58.220.219.14:9901/tsfile/live/0125_1.m3u8?key=txiptv&playlive=1&authid=0
贵州卫视,http://183.11.239.36:808/hls/49/index.m3u8
黑龙江卫视,http://120.234.5.29:6000/udp/239.20.0.123:2044
西藏卫视,https://stream1.freetv.fun/e9b551911f75a12de9d10157ac98a47d34040438240edc0626e3a1d0dfe7b3d2.m3u8
兵团卫视,http://183.11.239.36:808/hls/7/index.m3u8
东南卫视,http://125.89.163.44:8888/udp/239.77.1.104:5146
山东卫视,http://120.234.5.29:6000/udp/239.20.0.172:2142
辽宁卫视,http://111.14.181.15:9901/tsfile/live/0121_1.m3u8?key=txiptv&playlive=1&authid=0
西藏卫视,http://183.11.239.36:808/hls/64/index.m3u8
重庆卫视,https://stream1.freetv.fun/7d3790a676d07fee5399a2780e889792b8ec401ef0de7b6e4e58747b63a76e48.m3u8
湖南卫视,http://113.56.95.69:53765/tsfile/live/1004_1.m3u8?key=txiptv&playlive=1&authid=0
辽宁卫视,https://stream1.freetv.fun/81b1a8571fc09fe29a132e435fc4f5db7508980d79cae3ecb3fe6f438b43872f.m3u8
江苏卫视,http://58.221.214.82:9901/tsfile/live/0127_1.m3u8
黑龙江卫视,http://183.11.239.36:808/hls/48/index.m3u8
吉林卫视,http://220.249.114.102:9901/tsfile/live/0116_1.m3u8?key=txiptv&playlive=1&authid=0
东南卫视,http://220.249.114.102:9901/tsfile/live/0137_1.m3u8
北京卫视,http://183.11.239.36:808/hls/41/index.m3u8
内蒙古卫视,https://stream1.freetv.fun/6c0dc5f92cf0cbeb4cd657104df4ec4f367b35d306a988266a353661da8726d0.m3u8
辽宁卫视,http://58.221.214.82:9901/tsfile/live/0121_1.m3u8
吉林卫视,http://111.160.17.2:59901/tsfile/live/0001_37.m3u8?key=txiptv&playlive=1&authid=0
北京卫视,http://120.234.5.29:6000/udp/239.20.0.121:2040
广西卫视,http://58.221.214.82:9901/tsfile/live/0113_1.m3u8?key=txiptv&playlive=1&authid=0
安徽卫视,http://111.160.17.2:59901/tsfile/live/0001_32.m3u8?key=txiptv&playlive=1&authid=0
西藏卫视,https://stream1.freetv.fun/b718607feb115c74177b3dddec244d926258c77380863ab51f0427f4e0127602.m3u8
甘肃卫视,http://58.220.219.14:9901/tsfile/live/0141_1.m3u8?key=txiptv&playlive=1&authid=0
新疆卫视,http://58.220.219.14:9901/tsfile/live/0120_6.m3u8
内蒙古卫视,http://110.53.218.182:9902/tsfile/live/1007_1.m3u8
广东卫视,http://dl.wifi942.com:66/jsyd/jsyd.php?id=G_GUANGDONG-HD-265-8M
甘肃卫视,http://58.220.219.14:9901/tsfile/live/0141_1.m3u8?key=txiptv
辽宁卫视,http://113.118.15.210:808/hls/47/index.m3u8
大湾区卫视,http://120.77.205.62:8087/rtp/239.77.1.12:5146
四川卫视,http://120.234.5.29:6000/udp/239.20.0.194:2186
辽宁卫视,http://115.149.139.141:10001/tsfile/live/1028_1.m3u8
广东卫视,http://116.9.204.242:9901/tsfile/live/0125_2.m3u8?key=txiptv&playlive=1&authid=0
湖南卫视,http://121.33.239.242:9901/tsfile/live/0128_1.m3u8
云南卫视,http://183.33.57.179:8686/udp/239.253.43.37:5146
东方卫视,http://120.76.248.139/live/bfgd/4200000093.m3u8
山东卫视,https://stream1.freetv.fun/d0569111c0728f6a0451bd995f63de75499c7a5e2cdb4b6d56fac13ca168a71e.m3u8
北京卫视,https://stream1.freetv.fun/51166c851b4753ec0e72441db024e4c5eea171a0e77a277480256ad29b8e1333.m3u8
宁夏卫视,https://stream1.freetv.fun/3c71eda9aef6c3f1ee09822f18bd4c95cc1a18bd492709926b465e0c8928e009.m3u8
海南卫视,http://113.118.15.210:808/hls/124/index.m3u8
江西卫视,http://119.32.12.32:2901/udp/224.1.100.54:11111
广西卫视,http://111.160.17.2:59901/tsfile/live/0001_44.m3u8?key=txiptv&playlive=1&authid=0
内蒙古卫视,https://stream1.freetv.fun/1e5dc1f802d7775ea9cde7b7b874b914365797c6718c5e95448aa26648e136e6.m3u8
青海卫视,https://stream1.freetv.fun/08634ae79ac958d456b3a36629c9f5c7a90eb67044c3c672a6b5442c413821aa.m3u8
浙江卫视,http://e2.woc.iiiya.cn:8888/rtp/239.61.2.29:8168
江苏卫视,http://218.13.170.98:9901/tsfile/live/1003_1.m3u8
贵州卫视,http://61.136.67.238:50085/tsfile/live/0120_1.m3u8
河北卫视,http://58.220.219.14:9901/tsfile/live/0117_1.m3u8
甘肃卫视,http://124.128.73.58:9901/tsfile/live/0141_1.m3u8
凤凰卫视资讯台,http://e2.woc.iiiya.cn:8888/rtp/239.61.2.183:9086
深圳卫视,http://113.195.45.95:9901/tsfile/live/0126_1.m3u8?key=txiptv&playlive=1&authid=0
延边卫视,http://120.76.248.139/live/bfgd/4200000117.m3u8
新疆卫视,https://stream1.freetv.fun/6ea4445c3521d696ed43bfab2cfe456dbb13de421d02f6ea1fedda765886a134.m3u8
天津卫视,http://117.27.190.42:9998/tsfile/live/23259_1.m3u8?key=txiptv&playlive=1&authid=0
广东卫视,http://61.156.228.12:8154/tsfile/live/0125_1.m3u8?key=txiptv&playlive=1&authid=0
东方卫视,https://stream1.freetv.fun/d49c42e377a3c69a6dbd4489265b8d89168a6cd39cd418df86ed141b58d05c39.m3u8
河南卫视,http://119.32.12.32:2901/udp/224.1.100.74:11111
江西卫视,http://121.33.239.242:9901/tsfile/live/0138_1.m3u8
深圳卫视,https://stream1.freetv.fun/59d27a1d92844dfed30e22eaf3058fdddef2262beb17a644baa4320a51c9e91a.m3u8
青海卫视,https://stream1.freetv.fun/d80dbd44304e92ebbad7fd55f71bf9a308c53fcc29593eae8aefbed892ab2a6b.m3u8
四川卫视,http://183.33.57.179:8686/udp/239.77.1.215:5146
北京卫视,http://113.220.235.232:9999/tsfile/live/0122_1.m3u8?key=txiptv&playlive=1&authid=0
云南卫视,https://stream1.freetv.fun/db3a0a73c90fdc8f86e527b0c2ff10fffe1813c3ad779aeac33e8df0a8bd575a.m3u8
吉林卫视,https://stream1.freetv.fun/a3abba70878bfd2955be6ae864330098da64fd76f370b0d069d3131b20aa5859.m3u8
新疆卫视,https://stream1.freetv.fun/cae971892ef630227c1dfb4d1d6c1c8e12cc2fbb74359c37884a31f76e7c8751.m3u8
山东教育卫视,http://120.76.248.139/live/bfgd/4200000112.m3u8
天津卫视,http://183.11.239.36:808/hls/42/index.m3u8
广东卫视,http://183.33.57.179:8686/udp/239.77.0.166:5146
天津卫视,https://stream1.freetv.fun/c8c2f6c41f02c70866924be598307a49bab6a6fe432d423d6c7f09c65fdf5ada.m3u8
山东卫视,http://183.33.57.179:8686/udp/239.77.1.142:5146
新疆卫视,https://stream1.freetv.fun/da52b6cfd3a71c8ecd1c54fbc2e4b214f7a67159546214a08663ae1a88330361.m3u8
天津卫视,https://stream1.freetv.fun/0d3a11ab7b1579bed59253d1fda80783bd3d15b047c0f9336517bdc5d84d8e66.m3u8
贵州卫视,http://111.160.17.2:59901/tsfile/live/0001_46.m3u8
吉林卫视,http://61.136.67.238:50085/tsfile/live/0116_1.m3u8
河北卫视,http://dl.wifi942.com:66/jsyd/jsyd.php?id=G_HEBEI-CQ
北京卫视,http://58.221.214.82:9901/tsfile/live/0122_1.m3u8
新疆卫视,https://stream1.freetv.fun/9984b91d551344bdfd104ed83945412e4b224dfc9eea616a99822f8241b8d47e.m3u8
陕西卫视,http://220.249.114.102:9901/tsfile/live/0136_1.m3u8
澳亚卫视,http://119.32.12.32:2901/udp/224.1.100.12:11111
深圳卫视,http://183.33.57.179:8686/udp/239.77.1.3:5146
河南卫视,http://220.249.114.102:9901/tsfile/live/0139_1.m3u8?key=txiptv&playlive=1&authid=0
新疆卫视,https://stream1.freetv.fun/4eb5cb457819f8078aed2f15afa03cd11f7d5ba1424fa6b9d4e1e5cc65a36351.m3u8
山西卫视,http://nas.hssvm.com:8888/udp/225.1.1.50:5002
四川卫视,http://119.32.12.32:2901/udp/224.1.100.72:11111
三沙卫视,http://220.249.114.102:9901/tsfile/live/1017_1.m3u8?key=txiptv&playlive=1&authid=0
河南卫视,http://61.136.67.238:50085/tsfile/live/0016_1.m3u8
陕西卫视,http://58.19.43.46:9901/tsfile/live/1013_1.m3u8
西藏卫视,https://stream1.freetv.fun/a25032dcc5f0eac56006f515f7ed5932edb869c6efd5405655e60fed9d040784.m3u8
安徽卫视,http://111.160.17.2:59901/tsfile/live/0001_32.m3u8
山东卫视,http://111.14.181.15:9901/tsfile/live/0131_1.m3u8?key=tvbox6_com&playlive=1&authid=0
兵团卫视,https://stream1.freetv.fun/7690729e43cd485b88bcedccb7455292214b740fb52ed0895fe85a03066b9631.m3u8
兵团卫视,http://114.252.238.87:8000/udp/239.3.1.48:8160
重庆卫视,http://14.112.86.85:4022/udp/239.77.1.162:5146
浙江卫视,http://58.220.219.14:9901/tsfile/live/0124_1.m3u8?key=txiptv&playlive=1&authid=0
西藏卫视,http://113.118.15.210:808/hls/64/index.m3u8
甘肃卫视,http://121.33.239.242:9901/tsfile/live/0141_1.m3u8
深圳卫视,http://183.11.239.36:808/hls/45/index.m3u8
新疆卫视,http://183.11.239.36:808/hls/65/index.m3u8
云南卫视,http://183.11.239.36:808/hls/52/index.m3u8
天津卫视,http://61.156.228.12:8154/tsfile/live/0135_1.m3u8
重庆卫视,https://stream1.freetv.fun/4543a4fedb4b0305397de293bd1cc011da668e92ebdf50e8292e89f5a47db138.m3u8
新疆卫视,http://113.195.45.95:9901/tsfile/live/0110_1.m3u8?key=txiptv&playlive=1&authid=0
江苏卫视,http://183.11.239.36:808/hls/38/index.m3u8
重庆卫视,https://stream1.freetv.fun/b9f205578f15321cdeac2291efa202a62fb3b6fc3f3a1761d51b9357e7916be7.m3u8
广西卫视,http://120.234.5.29:6000/udp/239.20.0.15:3344
宁夏卫视,https://stream1.freetv.fun/a29d7f1ce70a0aa325c484b53b9e521bca3271a88c18e8a3c13c2706154e040d.m3u8
吉林卫视,http://119.32.12.32:2901/udp/224.1.100.60:11111
云南卫视,http://61.136.67.238:50085/tsfile/live/0119_1.m3u8
宁夏卫视,http://58.220.219.14:9901/tsfile/live/0112_1.m3u8?key=txiptv&playlive=1&authid=0
青海卫视,https://stream1.freetv.fun/f664f33ce54eb11de1f25dd5cd89fe19b8de206730dc3a8c8d4884e0e4039c07.m3u8
浙江卫视,http://115.60.241.249:2000/rtp/225.1.4.84:1113
浙江卫视,http://125.89.163.44:8888/udp/239.77.1.33:5146
辽宁卫视,https://stream1.freetv.fun/liao-zhu-wei-shi-79.m3u8
辽宁卫视,http://101.66.198.121:9901/tsfile/live/0121_1.m3u8?key=txiptv&playlive=0&authid=0
天津卫视,http://183.33.57.179:8686/udp/239.77.1.141:5146
贵州卫视,https://stream1.freetv.fun/gui-zhou-wei-shi-gao-qing-3.ctv
陕西卫视,http://dl.wifi942.com:66/jsyd/jsyd.php?id=G_SHANXI
重庆卫视,http://120.234.5.29:6000/udp/239.20.0.195:2188
山西卫视,http://183.11.239.36:808/hls/59/index.m3u8
重庆卫视,http://183.33.57.179:8686/udp/239.77.1.162:5146
重庆卫视,http://111.160.17.2:59901/tsfile/live/0001_31.m3u8?key=txiptv&playlive=1&authid=0
北京卫视,https://stream1.freetv.fun/4818396cf704a1fe08bc0f303152581f80cdd52f250f909e4989ffb3e3ca1f38.m3u8
北京卫视,http://58.220.219.14:9901/tsfile/live/0122_1.m3u8?key=txiptv&playlive=1&authid=0
西藏卫视,http://dl.wifi942.com:66/jsyd/jsyd.php?id=G_XIZANG
黑龙江卫视,http://121.33.239.242:9901/tsfile/live/0019_1.m3u8
内蒙古卫视,https://stream1.freetv.fun/e2af9c4e1abcffd1a9e80174ebfa9be05baba6a8bb2b5850bce52fa79a6c2da2.m3u8
云南卫视,https://stream1.freetv.fun/5c1b012bdfc193530a45e7be5aa5f0076412082c35610cc3466727b7512b9353.m3u8
甘肃卫视,http://114.252.238.87:8000/udp/239.3.1.49:8188
康巴卫视,http://111.202.12.159:8080/kYGHWzA/1000/live.m3u8
云南卫视,http://125.89.163.44:8888/udp/239.253.43.37:5146
吉林卫视,http://111.160.17.2:59901/tsfile/live/0001_37.m3u8
广东卫视,http://117.27.190.42:9998/tsfile/live/23270_1.m3u8?key=txiptv
安徽卫视,http://123.129.70.178:9901/tsfile/live/0130_1.m3u8?key=txiptv&playlive=1&authid=0
浙江卫视,http://119.36.148.115:59901/tsfile/live/0124_1.m3u8
重庆卫视,https://stream1.freetv.fun/27c97b52b691976b4c65e1c35a326edaa9898f0472a019cd0f0ca510d09dbb83.m3u8
西藏卫视,https://stream1.freetv.fun/a49e23e64df3f298107a73164d61744b12634287593fc849d504ba2918b3996d.m3u8
浙江卫视,http://116.9.204.242:9901/tsfile/live/0122_2.m3u8?key=txiptv&playlive=1&authid=0
河北卫视,http://123.129.70.178:9901/tsfile/live/0117_1.m3u8
吉林卫视,https://stream1.freetv.fun/8902659853fc9de8743fb2c72cb6d2ba944394c9c6e90240b121bd98e511e92e.m3u8
江西卫视,http://39.164.180.36:19901/tsfile/live/0138_1.m3u8?key=txiptv&playlive=0&authid=0
江西卫视,http://113.56.95.69:53765/tsfile/live/1016_1.m3u8?key=txiptv&playlive=1&authid=0
深圳卫视,http://58.221.214.82:9901/tsfile/live/0126_1.m3u8
浙江卫视,http://113.56.95.69:53765/tsfile/live/1005_1.m3u8?key=txiptv&playlive=1&authid=0
吉林卫视,http://58.221.214.82:9901/tsfile/live/0116_1.m3u8?key=txiptv&playlive=1&authid=0
湖南卫视,http://115.60.241.249:2000/rtp/225.1.4.82:1111
贵州卫视,https://stream1.freetv.fun/673e41aab63c8407597bbd669da186242aaba8e5c9d97c805a42b26a9fa69152.m3u8
天津卫视,http://61.136.67.238:50085/tsfile/live/0135_1.m3u8
河北卫视,http://125.89.163.44:8888/udp/239.77.1.214:5146
河南卫视,http://120.234.5.29:6000/udp/239.21.0.104:3756
青海卫视,https://stream1.freetv.fun/b385eeb4f5b0cbe78017fa0559927c57f602034b282b97424dec2aa199615dfb.m3u8
重庆卫视,http://60.12.183.46:9901/tsfile/live/0122_1.m3u8
宁夏卫视,https://stream1.freetv.fun/0a2e3dc73fe71f176d2f9a42332146579595595ad01e949be47dab5db3932307.m3u8
重庆卫视,http://58.220.219.14:9901/tsfile/live/0142_1.m3u8?key=txiptv&playlive=1&authid=0
河南卫视,http://58.221.214.82:9901/tsfile/live/0139_1.m3u8?key=txiptv&playlive=1&authid=0
北京卫视,http://58.220.219.14:9901/tsfile/live/0122_1.m3u8
河北卫视,http://61.156.228.12:8154/tsfile/live/0117_1.m3u8?key=txiptv&playlive=1&authid=0
黑龙江卫视,http://114.252.238.87:8000/udp/239.3.1.133:8016
安徽卫视,http://61.156.228.12:8154/tsfile/live/0130_1.m3u8
安徽卫视,http://115.60.241.249:2000/rtp/225.1.4.87:1116
广东卫视,http://58.221.214.82:9901/tsfile/live/0125_1.m3u8?key=txiptv&playlive=1&authid=0
天津卫视,https://stream1.freetv.fun/575c9b547c7243696c3a5b309c67f197744e930ca65cb22899a19556519ee8d3.m3u8
重庆卫视,http://125.89.163.44:8888/udp/239.77.1.162:5146
重庆卫视,http://113.195.45.95:9901/tsfile/live/0142_2.m3u8?key=txiptv&playlive=0&authid=0
广西卫视,http://117.27.190.42:9998/tsfile/live/23269_1.m3u8
三沙卫视,http://114.252.238.87:8000/udp/239.3.1.155:4120
广西卫视,http://qjrhc.jydjd.top:2911/udp/224.1.100.111:11111
宁夏卫视,https://stream1.freetv.fun/5b1c9dac9813c114b3edb5a667d5def01e6dc960f1b9ca0fd3f45cb78fc633c9.m3u8
天津卫视,http://125.89.163.44:8888/udp/239.77.1.141:5146
云南卫视,https://stream1.freetv.fun/8516ee373bc6e9f2805a68338e64e4df5737bb2c4be5f7dafba1c4a8c6d5af7c.m3u8
海南卫视,http://58.221.214.82:9901/tsfile/live/0016_2.m3u8?key=txiptv&playlive=1&authid=0
云南卫视,https://stream1.freetv.fun/5bbba5834b315d5fec76e36bcd530eca118d6b43f41e5be0a5ac9da26541fad7.m3u8
东方卫视,http://58.220.219.14:9901/tsfile/live/0107_1.m3u8
深圳卫视,http://58.221.214.82:9901/tsfile/live/0126_1.m3u8?key=txiptv&playlive=1&authid=0
